"","rhoI","rI","beta1","beta2","hosp.noint","comm.noint"
"96",1.42105263157895,2.57894736842105,7.47885056195602e-08,0.0113672512630315,0.0353057220678614,0.010874656939425
"97",1.42105263157895,2.68421052631579,7.46407675740053e-10,0.0113569046101659,0.0353720156102819,0.0105068708692314
"98",1.42105263157895,2.78947368421053,1.20992303144123e-08,0.0113473771026442,0.035427767256154,0.0101633098426574
"99",1.42105263157895,2.89473684210526,5.01216480272922e-11,0.0113385731492006,0.0354725649129001,0.00984121921801814
"100",1.42105263157895,3,3.52091668642839e-09,0.0113304388646888,0.0355090670318802,0.00953906298847401
"101",1.52631578947368,1,0.0868523184614708,0.0111680935802237,0.034000012332047,0.0150000063871991
"102",1.52631578947368,1.10526315789474,0.0656088332748096,0.0112468033857514,0.0340000106640669,0.0149999834845692
"103",1.52631578947368,1.21052631578947,0.0478702333571329,0.0113125802597375,0.034000002107135,0.0149999924151751
"104",1.52631578947368,1.31578947368421,0.032797696974862,0.0113685394413617,0.0340000005960806,0.0149999985216621
"105",1.52631578947368,1.42105263157895,0.0198007898221532,0.0114168668866972,0.0340000003694968,0.0150000055671565
"106",1.52631578947368,1.52631578947368,0.00845219525951427,0.0114591392108997,0.0339999888176115,0.0149999994204875
"107",1.52631578947368,1.63157894736842,6.81957955621068e-10,0.0114868486232218,0.0340549574626679,0.0148769192097799
"108",1.52631578947368,1.73684210526316,9.76790118086648e-10,0.0114648321804157,0.0343524604614951,0.0141647264240026
"109",1.52631578947368,1.84210526315789,1.61017072903188e-10,0.0114448821611834,0.0345957108751576,0.013511778893785
"110",1.52631578947368,1.94736842105263,6.04256323898632e-10,0.0114267807400987,0.0347947612043121,0.0129120998747163
"111",1.52631578947368,2.05263157894737,9.42179221466323e-09,0.0114103292732782,0.0349573964997666,0.0123601850260481
"112",1.52631578947368,2.15789473684211,4.90437246823894e-09,0.0113953789669871,0.0350922501231427,0.0118519476222319
"113",1.52631578947368,2.26315789473684,2.6823895241623e-10,0.0113817390747193,0.0352015092503995,0.0113819653503872
"114",1.52631578947368,2.36842105263158,2.59299513428118e-08,0.011369310673906,0.0352927917020237,0.0109475178023685
"115",1.52631578947368,2.47368421052632,1.9010713420103e-08,0.0113579356124192,0.03536613031801,0.0105440642714332
"116",1.52631578947368,2.57894736842105,1.36388903361628e-08,0.0113475380154522,0.0354273132014939,0.0101694965417351
"117",1.52631578947368,2.68421052631579,1.94990526546338e-10,0.0113379953780371,0.0354758267540046,0.00982026531058155
"118",1.52631578947368,2.78947368421053,5.88331724109996e-09,0.0113292492116719,0.0355161874864375,0.00949473615188917
"119",1.52631578947368,2.89473684210526,4.07903631092949e-12,0.0113211990050865,0.035547043175202,0.00918996883185908
"120",1.52631578947368,3,1.55073268233403e-09,0.0113137962487785,0.0355715488222364,0.00890458736402827
"121",1.63157894736842,1,0.0762465435483087,0.0112073488316824,0.0339999988922981,0.0149999821533406
"122",1.63157894736842,1.10526315789474,0.0550004623795375,0.0112861178753472,0.0339999937005582,0.015000007731992
"123",1.63157894736842,1.21052631578947,0.0372470087902567,0.0113520093480878,0.0340000039415816,0.0150000034739291
"124",1.63157894736842,1.31578947368421,0.0221499769973172,0.0114081272388412,0.0339999925223529,0.015000000092841
"125",1.63157894736842,1.42105263157895,0.00912171136604472,0.0114566434317291,0.0340000145739403,0.0149999993617181
"126",1.63157894736842,1.52631578947368,1.72056168194398e-09,0.0114854383498897,0.034074997203368,0.0148316945975466
"127",1.63157894736842,1.63157894736842,1.91647527142893e-09,0.0114619608919474,0.0343890273564695,0.0140713990093593
"128",1.63157894736842,1.73684210526316,1.10164039906216e-09,0.0114408310670841,0.0346415431857478,0.0133784201644072
"129",1.63157894736842,1.84210526315789,3.01029064543397e-09,0.0114217968909246,0.0348455185183482,0.0127458660079319
"130",1.63157894736842,1.94736842105263,7.72649123959694e-10,0.0114046145709183,0.0350098549861087,0.0121669724889461
"131",1.63157894736842,2.05263157894737,3.52322277250981e-09,0.0113890958603656,0.0351437695462807,0.011636521332886
"132",1.63157894736842,2.15789473684211,7.96686572534387e-11,0.0113750386923676,0.0352516942373397,0.0111488106259167
"133",1.63157894736842,2.26315789473684,1.03209007034373e-08,0.0113622827790647,0.0353383640512364,0.0106993081969322
"134",1.63157894736842,2.36842105263158,4.01482305386317e-10,0.0113507065417986,0.0354094310263324,0.0102845863917526
"135",1.63157894736842,2.47368421052632,1.00116636863411e-09,0.0113401527082163,0.0354646272895034,0.00990011770254432
"136",1.63157894736842,2.57894736842105,6.22690883998902e-12,0.011330536731123,0.0355087331964405,0.0095435086988837
"137",1.63157894736842,2.68421052631579,4.93752183564223e-10,0.011321767354362,0.0355441969069306,0.00921213513759284
"138",1.63157894736842,2.78947368421053,2.30688705914505e-08,0.0113137623895224,0.0355728603096921,0.0089036174358086
"139",1.63157894736842,2.89473684210526,0.000409843769436727,0.0113009734937102,0.0353796165800346,0.00852634180560741
"140",1.63157894736842,3,4.13343153584123e-09,0.0112997071491855,0.0356087128536034,0.00834530307690576
"141",1.73684210526316,1,0.0657121270931956,0.0112463741692819,0.0339999964510361,0.0149999999595484
"142",1.73684210526316,1.10526315789474,0.0444623018277641,0.0113252123404961,0.0339999840326505,0.0150000030560616
"143",1.73684210526316,1.21052631578947,0.0266922163562475,0.0113912337043978,0.0339999954805056,0.0149999979301803
"144",1.73684210526316,1.31578947368421,0.0115694491341422,0.0114475218324507,0.0340000106224566,0.0149999953926781
"145",1.73684210526316,1.42105263157895,4.92649273194523e-10,0.0114874003903678,0.0340470022128859,0.0148949663346902
"146",1.73684210526316,1.52631578947368,2.78050817570585e-10,0.0114621278199072,0.0343868111671257,0.0140770013441589
"147",1.73684210526316,1.63157894736842,4.39073512914851e-10,0.011439546479542,0.0346559613183826,0.0133361718842732
"148",1.73684210526316,1.73684210526316,1.4157977627e-09,0.0114193463647854,0.0348700003129751,0.0126639894260246
"149",1.73684210526316,1.84210526315789,1.2634463855588e-09,0.0114012392717317,0.0350401089673805,0.0120524750262909
"150",1.73684210526316,1.94736842105263,4.00489221865396e-09,0.0113849810671989,0.0351756018899371,0.0114948133787458
"151",1.73684210526316,2.05263157894737,8.8385908358352e-10,0.0113703604638869,0.0352840417892707,0.0109850774870618
"152",1.73684210526316,2.15789473684211,1.84770038669082e-09,0.0113571865402095,0.0353707859069875,0.010517855343832
"153",1.73684210526316,2.26315789473684,2.90552042212989e-09,0.0113452837182509,0.0354390999305335,0.0100881529286115
"154",1.73684210526316,2.36842105263158,8.55989334895198e-10,0.0113345068562903,0.0354920273162753,0.00969181008178235
"155",1.73684210526316,2.47368421052632,9.67209190490964e-09,0.0113247476658675,0.0355339160255551,0.009325735341998
"156",1.73684210526316,2.57894736842105,2.3807656621916e-09,0.0113158885616869,0.0355659199015044,0.00898652877384256
"157",1.73684210526316,2.68421052631579,2.18155373305725e-09,0.0113078281077996,0.0355889073379171,0.00867124877508228
"158",1.73684210526316,2.78947368421053,2.80708289330743e-10,0.011300503468798,0.0356065823452224,0.00837808846259992
"159",1.73684210526316,2.89473684210526,1.57387636011968e-05,0.0112938254535332,0.0356365023344466,0.00810747005645024
"160",1.73684210526316,3,8.04132767214097e-11,0.0112877320456095,0.0356243976088819,0.00784848753753726
