"decol.rate","R0","hospital","community","cases.averted","baseline.cases","prop.cases.averted","assumption"
0.052054794520548,NA,0.000782462538327229,0.000497566142397853,1047.28302213815,8223.93663143504,0.127345706694168,"heterogen"
0.0438356164383562,NA,0.00384303353326497,0.00232020106594574,930.638638284325,8223.93663143504,0.113162184971984,"heterogen"
0.0356164383561644,NA,0.00750911827508316,0.00429506683439081,800.274274465914,8223.93663143504,0.0973103648934938,"heterogen"
0.0273972602739726,NA,0.0119063838811001,0.00643768851558435,653.656632051951,8223.93663143504,0.0794822068002597,"heterogen"
0.0191780821917808,NA,0.0171860343684875,0.00876442457956888,487.614401594205,8223.93663143504,0.0592920912997256,"heterogen"
0.010958904109589,NA,0.0235274916433885,0.0112917164786664,298.138346768285,8223.93663143504,0.0362525102186082,"heterogen"
0.00273972602739726,NA,0.0311398452234353,0.0140351217518272,80.109903007763,8223.93663143504,0.00974106520976247,"heterogen"
0.2,NA,4.29784979112041e-09,5.63498960844758e-09,1880.09569565091,8223.91827251668,0.228613129818418,"baseline"
0.191780821917808,NA,4.20606538527308e-09,5.36250909231585e-09,1852.57733919748,8223.91827251668,0.225266992911221,"baseline"
0.183561643835616,NA,3.72118963923487e-09,4.60942008987811e-09,1823.52961298804,8223.91827251668,0.221734889934649,"baseline"
0.175342465753425,NA,4.69073695190367e-09,5.64019900890937e-09,1792.81847570177,8223.91827251668,0.21800052192799,"baseline"
0.167123287671233,NA,5.64776761900222e-09,6.58583363690746e-09,1760.29349691155,8223.91827251668,0.214045597071926,"baseline"
0.158904109589041,NA,1.07836867980936e-09,1.21703431794395e-09,1725.78524889268,8223.91827251668,0.2098495135415,"baseline"
0.150684931506849,NA,6.39056726871097e-09,6.9879952433366e-09,1689.10218330868,8223.91827251668,0.205388979721923,"baseline"
0.142465753424658,NA,6.64586307695622e-09,7.02425509440984e-09,1650.02686353826,8223.91827251668,0.200637556072566,"baseline"
0.134246575342466,NA,8.87467111782365e-09,9.05645142731512e-09,1608.31140950071,8223.91827251668,0.195565101233495,"baseline"
0.126027397260274,NA,9.89612236009911e-09,9.73769018912733e-09,1563.67193289236,8223.91827251668,0.190137095369485,"baseline"
0.117808219178082,NA,1.05381028763275e-08,9.98446131519971e-09,1515.78171282614,8223.91827251668,0.184313810351411,"baseline"
0.10958904109589,NA,1.21362859151286e-08,1.10549147635409e-08,1464.26275889292,8223.91827251668,0.178049283853696,"baseline"
0.101369863013699,NA,1.65305733415387e-08,1.44526188421309e-08,1408.67531164554,8223.91827251668,0.171290042649519,"baseline"
0.0931506849315069,NA,1.87768815351536e-08,1.57287305139986e-08,1348.50465673775,8223.91827251668,0.163973499255737,"baseline"
0.0849315068493151,NA,3.00754968378915e-08,2.40898821324115e-08,1283.14445319203,8223.91827251668,0.156025924707951,"baseline"
0.0767123287671233,NA,6.22959793537795e-08,4.76102679216089e-08,1211.87544955596,8223.91827251668,0.147359860518787,"baseline"
0.0684931506849315,NA,7.16234710160047e-07,5.21061956470023e-07,1133.83807258316,8223.91827251668,0.137870785556358,"baseline"
0.0602739726027397,NA,0.00168710848959266,0.00116700563832198,1047.99678045223,8223.91827251668,0.127432781519061,"baseline"
0.052054794520548,NA,0.00390224789780932,0.00256078729337978,953.093248563731,8223.91827251668,0.115892840490506,"baseline"
0.0438356164383562,NA,0.00656728739313652,0.00407829453651343,847.584245418224,8223.91827251668,0.103063310861289,"baseline"
0.0356164383561644,NA,0.00978581529564948,0.00573537910581531,729.558344717531,8223.91827251668,0.0887117698087571,"baseline"
0.0273972602739726,NA,0.0136875844847499,0.00754994220647453,596.623106100147,8223.91827251668,0.0725473048648827,"baseline"
0.0191780821917808,NA,0.0184343792430134,0.00954181950690923,445.750795470783,8223.91827251668,0.0542017540422826,"baseline"
0.010958904109589,NA,0.02422604507702,0.0117323616338616,273.065673583753,8223.91827251668,0.0332038408621234,"baseline"
0.00273972602739726,NA,0.0313055164938337,0.0141435458558991,73.5491328794997,8223.91827251668,0.00894332001392715,"baseline"
0.2,NA,2.90008786792119e-09,3.6141173062979e-09,1942.53683187307,8223.65191594701,0.236213406370735,"inf_los"
0.191780821917808,NA,2.77651838315741e-09,3.36642332276745e-09,1914.53605301343,8223.65191594701,0.232808498290259,"inf_los"
0.183561643835616,NA,4.30390618589224e-09,5.07303791613405e-09,1884.93200843442,8223.65191594701,0.229208632332703,"inf_los"
0.175342465753425,NA,3.77322912224696e-09,4.32006152072925e-09,1853.58255161603,8223.65191594701,0.225396523413355,"inf_los"
0.167123287671233,NA,3.72720083118789e-09,4.14146396479009e-09,1820.32821253293,8223.65191594701,0.221352779900984,"inf_los"
0.158904109589041,NA,4.55963083177203e-09,4.91228686142775e-09,1784.98947773855,8223.65191594701,0.217055572874767,"inf_los"
0.150684931506849,NA,4.33354787648755e-09,4.52219480080156e-09,1747.3635459084,8223.65191594701,0.212480241596798,"inf_los"
0.142465753424658,NA,5.98416600145025e-09,6.04230793379693e-09,1707.22043980486,8223.65191594701,0.207598820725167,"inf_los"
0.134246575342466,NA,7.53697678546198e-10,7.35458680006445e-10,1664.29830184089,8223.65191594701,0.202379468252243,"inf_los"
0.126027397260274,NA,7.06220241934224e-09,6.65282824723079e-09,1618.29769577838,8223.65191594701,0.196785772588482,"inf_los"
0.117808219178082,NA,8.61080787261553e-09,7.82022301276017e-09,1568.87465294333,8223.65191594701,0.190775906978872,"inf_los"
0.10958904109589,NA,2.08191504888438e-10,1.82060626003148e-10,1515.63211463475,8223.65191594701,0.184301588895766,"inf_los"
0.101369863013699,NA,1.15914680449937e-08,9.74231731677207e-09,1458.10934201406,8223.65191594701,0.177306792276378,"inf_los"
0.0931506849315069,NA,1.34843556741978e-08,1.08762731994259e-08,1395.76873527213,8223.65191594701,0.169726144727199,"inf_los"
0.0849315068493151,NA,1.83710802998051e-08,1.419693497565e-08,1327.9792342837,8223.65191594701,0.161482909035648,"inf_los"
0.0767123287671233,NA,3.00299159814258e-08,2.2190286545169e-08,1253.9953339967,8223.65191594701,0.152486431431394,"inf_los"
0.0684931506849315,NA,5.90238163929184e-08,4.16189283994556e-08,1172.93024661485,8223.65191594701,0.142628878094943,"inf_los"
0.0602739726027397,NA,3.70016556155538e-07,2.48395410567589e-07,1083.72129588162,8223.65191594701,0.131781027086045,"inf_los"
0.052054794520548,NA,0.00204170891197046,0.0013038370999918,985.08486397305,8223.65191594701,0.119786789864343,"inf_los"
0.0438356164383562,NA,0.00493362457320285,0.00299145783182698,875.457114373707,8223.65191594701,0.106456003162786,"inf_los"
0.0356164383561644,NA,0.00840734114238881,0.00482901093558175,752.915190184738,8223.65191594701,0.0915548466642553,"inf_los"
0.0273972602739726,NA,0.012591522317104,0.00683445361231913,615.071292845676,8223.65191594701,0.0747929629235585,"inf_los"
0.0191780821917808,NA,0.0176452624174689,0.00902771762625738,458.928741811284,8223.65191594701,0.0558059541553973,"inf_los"
0.010958904109589,NA,0.0237643290143019,0.0114305090524278,280.684202249958,8223.65191594701,0.0341313330280511,"inf_los"
0.00273972602739726,NA,0.0311875641041383,0.0140658366307396,75.4532235794268,8223.65191594701,0.0091751480182558,"inf_los"
