"","rhoI","rI","beta1","beta2","hosp.noint","comm.noint"
"67",1.31578947368421,1.63157894736842,0.0201405430203468,0.0114156312965155,0.0340001117258755,0.0150009304179817
"68",1.31578947368421,1.73684210526316,0.0113077363307311,0.0114485238165193,0.0340019808269964,0.0150009119166485
"69",1.31578947368421,1.84210526315789,0.00338465955508365,0.0114780248404853,0.0340000290729588,0.0149992796362151
"70",1.31578947368421,1.94736842105263,2.29517178700808e-08,0.0114801424125382,0.0341475470491285,0.0146605148416439
"71",1.31578947368421,2.05263157894737,8.28942080052944e-09,0.0114619148797372,0.03438980920963,0.0140693046819027
"72",1.31578947368421,2.15789473684211,0.00235837377603628,0.0114293202408597,0.0347483122520622,0.0133273246833254
"73",1.31578947368421,2.26315789473684,6.35741916900123e-07,0.0114297146357077,0.0347660812951982,0.0130093146058371
"74",1.31578947368421,2.36842105263158,1.4860556430447e-07,0.0114156451164165,0.0349231414060838,0.0125380303597796
"75",1.31578947368421,2.47368421052632,5.48492973212846e-07,0.0114025090563781,0.0350451316126539,0.0120939459521675
"76",1.31578947368421,2.57894736842105,1.70003240292628e-07,0.0113902784457655,0.0351389859727077,0.0116761583007635
"77",1.31578947368421,2.68421052631579,3.3857824900099e-06,0.0113788434431897,0.0352079240851402,0.0112821045845097
"78",1.31578947368421,2.78947368421053,1.52613888353961e-07,0.0113685816411348,0.0352885227794356,0.0109217076423996
"79",1.31578947368421,2.89473684210526,1.61538379960837e-06,0.0113590239255336,0.035356274671613,0.0105827167015332
"80",1.31578947368421,3,0.047315125896148,0.00891250938133746,7.55747964214301e-09,1.01798930563832e-09
"81",1.42105263157895,1,0.0975260511716247,0.0111286146374393,0.0339978068670074,0.0149996188372955
"82",1.42105263157895,1.10526315789474,0.0763600330717202,0.0112065353979026,0.0339940856477131,0.0149898761700612
"83",1.42105263157895,1.21052631578947,0.0585515265522936,0.0112730600217676,0.0340011050903119,0.0150017376126925
"84",1.42105263157895,1.31578947368421,0.0435242062723929,0.0113287013808735,0.0340018299375156,0.0149998066401481
"85",1.42105263157895,1.42105263157895,0.0305293391975272,0.011377085237321,0.0340027290510208,0.0150031259795858
"86",1.42105263157895,1.52631578947368,0.0192399954975054,0.0114188604819683,0.033995325868491,0.0149973929214596
"87",1.42105263157895,1.63157894736842,0.00923622733768937,0.0114562922096188,0.0340001922315714,0.0150022537461221
"88",1.42105263157895,1.73684210526316,0.000382133376123765,0.0114892200336014,0.0339992242628408,0.014998876984991
"89",1.42105263157895,1.84210526315789,1.43363492667061e-08,0.011470834461579,0.0342749773994481,0.0143595038915033
"90",1.42105263157895,1.94736842105263,5.21133949540886e-09,0.0114518052487048,0.0345126753390175,0.0137391120921235
"91",1.42105263157895,2.05263157894737,4.99689857563384e-09,0.0114344857141142,0.0347145027510787,0.0131679572372732
"92",1.42105263157895,2.15789473684211,9.03418252300181e-08,0.0114186433091826,0.034882589659542,0.0126395156834539
"93",1.42105263157895,2.26315789473684,6.23739794531361e-06,0.0114039670688805,0.03501274017888,0.0121456390107536
"94",1.42105263157895,2.36842105263158,5.54742449607224e-09,0.0113907532594254,0.0351327621583847,0.0116928878812451
"95",1.42105263157895,2.47368421052632,2.85182959352004e-07,0.0113784053962364,0.0352182419419057,0.0112662587920426
"96",1.42105263157895,2.57894736842105,3.33526278561161e-07,0.0113673419867613,0.0353144039625824,0.0108773804611727
"97",1.42105263157895,2.68421052631579,0.0776920612418206,0.00961913040262814,0.0353709365151575,0.00271625497868654
"98",1.42105263157895,2.78947368421053,1.77498683837192e-06,0.0113475849228045,0.0354501910206282,0.0101697539434969
"99",1.42105263157895,2.89473684210526,8.62189147899861e-07,0.0113388348444248,0.0355005960661196,0.00984913906353793
"100",1.42105263157895,3,0.047315125896148,0.00891250938133746,1.17573724737321e-08,1.46294090321469e-09
"101",1.52631578947368,1,0.0868354257398168,0.0111682045561997,0.0339976124364909,0.0150005635584394
"102",1.52631578947368,1.10526315789474,0.0655737905017057,0.011247057484984,0.0339976465670332,0.0150023125673175
"103",1.52631578947368,1.21052631578947,0.0478239798092041,0.0113129351981307,0.0339993748842486,0.015004174029863
"104",1.52631578947368,1.31578947368421,0.0327670676667421,0.0113687690271299,0.0339999535691645,0.015002917639951
"105",1.52631578947368,1.42105263157895,0.0198150722404808,0.0114168166583393,0.0340033816617937,0.0150001700783689
"106",1.52631578947368,1.52631578947368,0.00847866349918018,0.0114589712561427,0.0340009867259279,0.0149979386477134
"107",1.52631578947368,1.63157894736842,2.42578906523516e-08,0.0114868865294781,0.0340574369969962,0.0148780243327706
"108",1.52631578947368,1.73684210526316,3.71666171766442e-09,0.0114648398733024,0.0343529943999716,0.0141649514031524
"109",1.52631578947368,1.84210526315789,7.69237387352703e-09,0.0114448479153112,0.0345932091570329,0.0135107769803453
"110",1.52631578947368,1.94736842105263,3.54521336695316e-10,0.0114267687300532,0.0347938257327718,0.0129117437581206
"111",1.52631578947368,2.05263157894737,1.54814096410256e-08,0.0114103001897068,0.0349550425130509,0.0123593301727209
"112",1.52631578947368,2.15789473684211,2.78055441013853e-08,0.0113952852872706,0.0350842886886814,0.0118491843903944
"113",1.52631578947368,2.26315789473684,8.89789560453154e-08,0.0113818457714684,0.035211047016845,0.011385125362582
"114",1.52631578947368,2.36842105263158,1.16092084556652e-07,0.0113692197163409,0.0352844123597864,0.010944836955069
"115",1.52631578947368,2.47368421052632,2.46658478616402e-07,0.0113580917786975,0.0353814179647635,0.0105487301493957
"116",1.52631578947368,2.57894736842105,9.87261326935731e-08,0.0113476037638974,0.0354339950870274,0.0101714614074979
"117",1.52631578947368,2.68421052631579,0.000120391033106222,0.0113377217422533,0.0355537377145698,0.00983119724975654
"118",1.52631578947368,2.78947368421053,9.33601025396429e-08,0.011329312948767,0.0355231683792858,0.00949664951683089
"119",1.52631578947368,2.89473684210526,7.80942603555848e-08,0.0113212490536548,0.0355527321599679,0.00919147642446552
"120",1.52631578947368,3,0.0621942163414776,0.00865964323360065,1.79735810400373e-08,1.38376546569069e-09
"121",1.63157894736842,1,0.0762309342300798,0.0112074811867563,0.0340001745441651,0.0150014931583189
"122",1.63157894736842,1.10526315789474,0.0549733444578073,0.011286336899258,0.034000449755132,0.0150026873333112
"123",1.63157894736842,1.21052631578947,0.0372098111756069,0.0113521794084171,0.0339932816688225,0.0150003352604541
"124",1.63157894736842,1.31578947368421,0.0221786292290495,0.0114079380779772,0.0340008397066046,0.0149977995799442
"125",1.63157894736842,1.42105263157895,0.00909722290631483,0.0114568326827558,0.0340015308923602,0.0150028784576402
"126",1.63157894736842,1.52631578947368,1.14597650578382e-07,0.0114855297531712,0.0340810293573502,0.0148343686372307
"127",1.63157894736842,1.63157894736842,2.45023919064411e-09,0.0114619486594029,0.0343881745058085,0.0140710416327521
"128",1.63157894736842,1.73684210526316,4.58193529188369e-09,0.0114407890929252,0.0346384373406609,0.0133771907823697
"129",1.63157894736842,1.84210526315789,5.72068540703456e-09,0.0114218163844349,0.0348470471350924,0.0127464390631637
"130",1.63157894736842,1.94736842105263,2.65452721055983e-09,0.0114046199401691,0.0350103007966805,0.0121671310244218
"131",1.63157894736842,2.05263157894737,6.59906993596228e-08,0.0113891328288895,0.0351470190821006,0.0116376208463049
"132",1.63157894736842,2.15789473684211,4.81786508497861e-08,0.0113750583881095,0.0352535208021455,0.0111493999048725
"133",1.63157894736842,2.26315789473684,2.7412294173523e-07,0.0113623794906318,0.0353477716330491,0.0107022131394756
"134",1.63157894736842,2.36842105263158,4.55310203873912e-05,0.0113498512003834,0.0353611344042809,0.0102661160870435
"135",1.63157894736842,2.47368421052632,9.07775761294673e-08,0.0113402265633486,0.0354723577085261,0.00990233041623549
"136",1.63157894736842,2.57894736842105,0.000332870443181394,0.0113315468170315,0.0359219236208291,0.00962817353559307
"137",1.63157894736842,2.68421052631579,1.28778631392829e-07,0.0113216871736406,0.0355353558888826,0.0092097638116329
"138",1.63157894736842,2.78947368421053,0.047315125896148,0.00891250938133746,1.19000881847144e-08,1.45291089127603e-09
"139",1.63157894736842,2.89473684210526,0.047315125896148,0.00891250938133746,1.26154268090208e-08,1.4469750507252e-09
"140",1.63157894736842,3,0.0621942163414776,0.00865964323360065,2.12628384617054e-08,1.52537089198634e-09
"141",1.73684210526316,1,0.0657111771085835,0.0112464342543808,0.0340033276880833,0.0150015912693839
"142",1.73684210526316,1.10526315789474,0.044446424400284,0.0113252957417158,0.0339978506118596,0.015000403518139
"143",1.73684210526316,1.21052631578947,0.0267241519074713,0.0113910173468259,0.0340004278243815,0.0149974623377247
"144",1.73684210526316,1.31578947368421,0.0115877999038536,0.0114474212891918,0.0340013995616741,0.0149990622614411
"145",1.73684210526316,1.42105263157895,0.00115705224552894,0.0114811462020548,0.0341271912131439,0.0148326858132642
"146",1.73684210526316,1.52631578947368,5.51407290745163e-08,0.0114621433833909,0.0343879277049692,0.0140774645411853
"147",1.73684210526316,1.63157894736842,6.05458678621918e-10,0.011439545397029,0.0346558810747959,0.0133361397733248
"148",1.73684210526316,1.73684210526316,7.53958663181223e-09,0.0114193580093243,0.0348709242349204,0.0126643328653324
"149",1.73684210526316,1.84210526315789,9.55677692003587e-09,0.0114012967482342,0.0350449058782406,0.0120541677750425
"150",1.73684210526316,1.94736842105263,4.69879463214401e-08,0.0113850441102959,0.0351811768947302,0.0114966806835399
"151",1.73684210526316,2.05263157894737,6.57864891849092e-08,0.0113704185533321,0.035289470443854,0.0109868084298124
"152",1.73684210526316,2.15789473684211,1.92408343784329e-08,0.0113572373155109,0.0353757312390992,0.0105193659476558
"153",1.73684210526316,2.26315789473684,3.29105902969925e-08,0.0113452406253559,0.0354347529763031,0.0100868769901965
"154",1.73684210526316,2.36842105263158,4.69870457344713e-07,0.0113344379914679,0.0354851457167151,0.00968983602224195
"155",1.73684210526316,2.47368421052632,2.50768291443983e-06,0.0113248415620251,0.0355466143507603,0.00932895753062533
"156",1.73684210526316,2.57894736842105,3.391261283417e-07,0.0113159651512278,0.0355750360624551,0.00898887322886353
"157",1.73684210526316,2.68421052631579,3.74582848050299e-08,0.011307902327771,0.0355977829540575,0.00867347409170085
"158",1.73684210526316,2.78947368421053,3.43451138461137e-07,0.0113003317202145,0.0355857511566763,0.00837300807069933
"159",1.73684210526316,2.89473684210526,0.047315125896148,0.00891250938133746,1.54178517455414e-08,1.65758557680553e-09
"160",1.73684210526316,3,3.09610048139365e-07,0.0112877503834953,0.035627203188139,0.00784909966380913
"161",1.84210526315789,1,0.0552211378861127,0.0112853360226572,0.0339978193432223,0.0150011982399304
"162",1.84210526315789,1.10526315789474,0.0339891680393984,0.0113640848560316,0.0339978389080677,0.0149992768308983
"163",1.84210526315789,1.21052631578947,0.0162213972925418,0.0114301585619399,0.0340008120091213,0.0149989461794673
"164",1.84210526315789,1.31578947368421,0.00107471882875205,0.0114865978137591,0.0339998291307083,0.0149982400490106
"165",1.84210526315789,1.42105263157895,4.16829464280786e-08,0.0114653455072623,0.0343432906026103,0.0141820069102478
"166",1.84210526315789,1.52631578947368,2.36928983159025e-08,0.0114409949391231,0.0346390680968805,0.0133841963945932
"167",1.84210526315789,1.63157894736842,1.12207852571623e-09,0.0114193572554473,0.0348700542546092,0.0126645258422401
"168",1.84210526315789,1.73684210526316,3.31912240033314e-08,0.0114001003528297,0.0350511736056221,0.0120138392398024
"169",1.84210526315789,1.84210526315789,1.18004620252231e-09,0.0113829469397606,0.0351950711159515,0.0114244190844365
"170",1.84210526315789,1.94736842105263,3.40455165634281e-07,0.0113676834798249,0.0353148468925668,0.0108903867357157
"171",1.84210526315789,2.05263157894737,2.38057006953186e-07,0.011353833576177,0.0353924448771484,0.0103978146520126
"172",1.84210526315789,2.15789473684211,3.99358945653929e-08,0.0113414111486844,0.0354515822306371,0.00994736658192568
"173",1.84210526315789,2.26315789473684,1.65886622891642e-06,0.0113302504956242,0.0354981039503302,0.00953462453300451
"174",1.84210526315789,2.36842105263158,6.7141616496912e-08,0.0113202735967099,0.0355381899002379,0.0091565914255455
"175",1.84210526315789,2.47368421052632,1.23676142819994e-07,0.01131146852628,0.0355927888982174,0.00881384833955987
"176",1.84210526315789,2.57894736842105,1.68120395691029e-06,0.0113030367900675,0.0355824686527741,0.00848263432037037
"177",1.84210526315789,2.68421052631579,0.00247958450121162,0.011273277021114,0.0356359187866549,0.00799748480434301
"178",1.84210526315789,2.78947368421053,0.047315125896148,0.00891250938133746,1.2329261327104e-08,1.3276456719313e-09
"179",1.84210526315789,2.89473684210526,7.80873603739162e-05,0.0112828205561301,0.0356930690611402,0.00765678480198817
"180",1.84210526315789,3,0.0621942163414776,0.00865964323360065,2.61780811210332e-08,1.65055029870649e-09
"181",1.94736842105263,1,0.0448201657929146,0.011323978808618,0.0340002255015551,0.0150025451794543
"182",1.94736842105263,1.10526315789474,0.0236158555367929,0.0114026489584985,0.0340032474252731,0.0149993384442882
"183",1.94736842105263,1.21052631578947,0.00580275835592923,0.0114689559137989,0.0339998172357592,0.0149981784817513
"184",1.94736842105263,1.31578947368421,2.19875230019659e-07,0.0114718392671102,0.0342582302171939,0.0143930119314608
"185",1.94736842105263,1.42105263157895,1.76579857076414e-07,0.0114452168056115,0.0345855135932266,0.0135237520440347
"186",1.94736842105263,1.52631578947368,4.56169366200613e-10,0.0114218488186101,0.0348447797248986,0.0127481431769458
"187",1.94736842105263,1.63157894736842,2.00935841081809e-08,0.0114011562250182,0.0350420308178127,0.012049967159729
"188",1.94736842105263,1.73684210526316,3.84169383932262e-09,0.011382849602689,0.0351959837276171,0.0114212366902071
"189",1.94736842105263,1.84210526315789,1.11621448545235e-08,0.0113665759047033,0.0353129800735556,0.0108519717765952
"190",1.94736842105263,1.94736842105263,1.90757548560021e-08,0.0113520585285324,0.0353992007833504,0.0103343319711072
"191",1.94736842105263,2.05263157894737,1.1065773323582e-07,0.011339142788784,0.0354674710139716,0.0098640012994179
"192",1.94736842105263,2.15789473684211,3.00421830432779e-07,0.0113279161793488,0.0355535111002558,0.00944382640682241
"193",1.94736842105263,2.26315789473684,2.22722923344939e-08,0.0113173558955897,0.0355673715628306,0.00904341399185939
"194",1.94736842105263,2.36842105263158,1.06157289391187e-07,0.011308075708017,0.0355943282307634,0.00868131460132621
"195",1.94736842105263,2.47368421052632,3.40274821202904e-08,0.011299722026232,0.0356105604748869,0.00834699847062859
"196",1.94736842105263,2.57894736842105,7.06536386026572e-07,0.0112923688556753,0.0356416384484356,0.00804294948102475
"197",1.94736842105263,2.68421052631579,7.49591983785078e-08,0.0112853742615864,0.0356151955202949,0.00774958215384138
"198",1.94736842105263,2.78947368421053,0.0621942163414776,0.00865964323360065,1.51053353751312e-08,1.06689505371248e-09
"199",1.94736842105263,2.89473684210526,0.0621942163414776,0.00865964323360065,2.69923384903235e-08,1.75078536589511e-09
"200",1.94736842105263,3,2.54334240564646e-06,0.0112689977286881,0.0356331019267882,0.00701023771029323
"201",2.05263157894737,1,0.0345415248164612,0.011361963735321,0.0339980393355944,0.0149976449919753
"202",2.05263157894737,1.10526315789474,0.0132571841442293,0.0114411727426757,0.0339971925531826,0.0149981204527951
"203",2.05263157894737,1.21052631578947,7.18585384500925e-08,0.0114819494933911,0.0341246842979016,0.014719778804482
"204",2.05263157894737,1.31578947368421,1.19590949215247e-07,0.0114526693075949,0.0345082498261945,0.0137681659905391
"205",2.05263157894737,1.42105263157895,7.98315706647528e-09,0.0114269431862371,0.0347911259805097,0.0129184664641859
"206",2.05263157894737,1.52631578947368,9.1941479190639e-10,0.0114044746173452,0.0350117986246074,0.012162932638824
"207",2.05263157894737,1.63157894736842,5.14588461069218e-09,0.0113846795587336,0.0351758721589251,0.011485089032262
"208",2.05263157894737,1.73684210526316,9.34153699653345e-09,0.011367302139027,0.0353061960961226,0.0108779260581793
"209",2.05263157894737,1.84210526315789,1.96487845075925e-09,0.0113519478440884,0.0354057599191155,0.0103302011382692
"210",2.05263157894737,1.94736842105263,7.09766539302538e-08,0.0113382124363045,0.0354675461372013,0.00983024300088999
"211",2.05263157894737,2.05263157894737,3.46805384352967e-08,0.0113261200272534,0.0355222466022038,0.00937899598086236
"212",2.05263157894737,2.15789473684211,1.08649828525715e-07,0.0113154297948517,0.0355705171598249,0.00896952949571815
"213",2.05263157894737,2.26315789473684,3.31312748873186e-08,0.0113058192870387,0.0355973656820339,0.00859233558476628
"214",2.05263157894737,2.36842105263158,1.16432655845239e-06,0.011297090745178,0.0355980617324706,0.00824186529656677
"215",2.05263157894737,2.47368421052632,2.6105236534112e-07,0.011289427833779,0.0356083385002267,0.00792309090530388
"216",2.05263157894737,2.57894736842105,2.79133125089601e-07,0.0112827304834179,0.0356358775232073,0.00763369038136573
"217",2.05263157894737,2.68421052631579,9.63070244323004e-06,0.0112767198553881,0.0356689656620954,0.00736717653811692
"218",2.05263157894737,2.78947368421053,1.17784468282201e-08,0.0112709876078994,0.0356215892845534,0.00710522335034322
"219",2.05263157894737,2.89473684210526,0.0621942163414776,0.00865964323360065,2.93640745553388e-08,1.80056292942247e-09
"220",2.05263157894737,3,0.000100398644987607,0.0112607462712079,0.0356281581129557,0.00664668286948889
"221",2.15789473684211,1,0.0242815963071748,0.011400226049318,0.0340057628638936,0.0150008161747395
"222",2.15789473684211,1.10526315789474,0.00299509079170582,0.0114794092084591,0.0339985932710109,0.0149977522473664
"223",2.15789473684211,1.21052631578947,3.84271787119949e-07,0.011463305403227,0.03437022299723,0.014115986241036
"224",2.15789473684211,1.31578947368421,1.9001039568335e-08,0.0114349290388193,0.0347074434738406,0.0131839309240956
"225",2.15789473684211,1.42105263157895,9.7022275146121e-09,0.0114102266550149,0.0349584924419965,0.0123578049747994
"226",2.15789473684211,1.52631578947368,9.59115200328159e-09,0.0113886904617216,0.0351471140748604,0.0116235293358248
"227",2.15789473684211,1.63157894736842,4.49430538554784e-08,0.0113698716086698,0.035290111885929,0.0109685662124167
"228",2.15789473684211,1.73684210526316,1.70366583150862e-07,0.0113532904056011,0.0353902234169849,0.0103792580496463
"229",2.15789473684211,1.84210526315789,3.47282424437812e-07,0.0113387049582528,0.0354632601988045,0.00984880924639431
"230",2.15789473684211,1.94736842105263,5.16830716441703e-09,0.0113259395285472,0.0355258427076768,0.00937221922294515
"231",2.15789473684211,2.05263157894737,1.21462685234495e-07,0.0113146063649097,0.0355670098043701,0.00893834179589879
"232",2.15789473684211,2.15789473684211,6.58756356143752e-08,0.0113045263512262,0.035590583907838,0.00854190191166824
"233",2.15789473684211,2.26315789473684,8.60641742811973e-07,0.0112955327618545,0.0355992528650045,0.00817823939424103
"234",2.15789473684211,2.36842105263158,9.1280843890122e-07,0.0112877825081314,0.0356317692010746,0.00785189054192938
"235",2.15789473684211,2.47368421052632,2.55526702009184e-07,0.0112807901067774,0.0356431927517442,0.00754837772390897
"236",2.15789473684211,2.57894736842105,0.047315125896148,0.00891250938133746,1.37040929196512e-08,1.42516050189353e-09
"237",2.15789473684211,2.68421052631579,6.194577889004e-05,0.0112683973449082,0.0356496358812182,0.00700413260721194
"238",2.15789473684211,2.78947368421053,1.05415921473249e-07,0.0112637946300178,0.0356082182152972,0.00675963127568212
"239",2.15789473684211,2.89473684210526,0.047315125896148,0.00891250938133746,1.96138617116798e-08,1.68349720150788e-09
"240",2.15789473684211,3,6.48661332914823e-07,0.0112555534431191,0.0356078415052419,0.00632871934598746
"241",2.26315789473684,1,0.0140451513618383,0.0114383521216741,0.0340016803362062,0.0150013578413075
"242",2.26315789473684,1.10526315789474,6.03948980186412e-09,0.0114779297208521,0.0341776523617798,0.0145903286716546
"243",2.26315789473684,1.21052631578947,4.32596604264197e-09,0.0114461381014895,0.0345814951682164,0.0135541172078277
"244",2.26315789473684,1.31578947368421,0.00112750864888854,0.0114109677688046,0.0348558092962014,0.0125578318257205
"245",2.26315789473684,1.42105263157895,2.04213639242099e-09,0.0113949374932881,0.0350951766766977,0.0118381933948976
"246",2.26315789473684,1.52631578947368,4.64437329269636e-10,0.0113743414962895,0.0352570457781745,0.0111256237502608
"247",2.26315789473684,1.63157894736842,4.06016157212769e-09,0.0113563841447445,0.0353737154885033,0.0104903414380957
"248",2.26315789473684,1.73684210526316,3.49005199589658e-08,0.0113407580791126,0.0354642836238873,0.00992373864643057
"249",2.26315789473684,1.84210526315789,2.56010525433235e-09,0.0113270414946619,0.0355271887731697,0.00941363206956716
"250",2.26315789473684,1.94736842105263,7.01605773954074e-08,0.011314874172298,0.0355577125934292,0.00894961560855545
"251",2.26315789473684,2.05263157894737,1.44707891119211e-08,0.0113043271859908,0.0355939369445432,0.00853398249174134
"252",2.26315789473684,2.15789473684211,0.0692866782882372,0.0101088950348611,0.0357320337499709,0.00354295898524288
