"","rhoI","rI","beta1","beta2","hosp.noint","comm.noint"
"1",1,1,0.127453079179642,0.00290619200338748,0.0339992099499862,0.0149992793300593
"2",1,1.10526315789474,0.106103459696613,0.00299256045513465,0.0339988881428511,0.015001390408925
"3",1,1.21052631578947,0.0884957377671843,0.00306371641934476,0.0340008228619771,0.0150017556201582
"4",1,1.31578947368421,0.0737193210856598,0.00312341816375181,0.034001268461233,0.015000857146124
"5",1,1.42105263157895,0.061135662538758,0.00317427033698819,0.0339973430304082,0.0149986832223497
"6",1,1.52631578947368,0.0502716329356452,0.00321823996417474,0.0340000341434185,0.015002809495835
"7",1,1.63157894736842,0.0408531688852545,0.00325626661126327,0.0340009823071448,0.0149999960815987
"8",1,1.73684210526316,0.0325683976551614,0.00328974537762951,0.033999348242709,0.0149981325965596
"9",1,1.84210526315789,0.0404922501445379,0.0032258120454569,0.0352921386943167,0.0132352479375806
"10",1,1.94736842105263,0.019117785470366,0.00334371155513381,0.0340444760289627,0.0149536583631327
"11",1,2.05263157894737,0.0129537386614181,0.00336896330296909,0.0340211121004458,0.0149865174449201
"12",1,2.15789473684211,0.00750702676865728,0.00339109637181166,0.0340066267275543,0.0150022076766325
"13",1,2.26315789473684,0.00269573409179374,0.00341054736655106,0.034001421416498,0.0150011016392808
"14",1,2.36842105263158,0.0386812054633052,0.00264164832038609,6.03427171491036e-09,1.51574220046343e-09
"15",1,2.47368421052632,0.0251188643150958,0.00281838293126446,5.85663280715136e-09,1.72362391867129e-09
"16",1,2.57894736842105,0.0501187233627272,0.00199526231496888,5.14028864386612e-09,8.4890240611922e-10
"17",1,2.68421052631579,0.0251188643150958,0.00281838293126446,6.71865713914512e-09,1.77036204229218e-09
"18",1,2.78947368421053,0.0595662143529011,0.00118850222743702,7.23922879226854e-09,6.78482578345479e-10
"19",1,2.89473684210526,0.0595662143529011,0.00118850222743702,6.58690063178462e-09,5.35824541764623e-10
"20",1,3,0.0595662143529011,0.00118850222743702,1.01464140954288e-08,7.1963173879747e-10
"21",1.10526315789474,1,0.116823079533256,0.00294905846648306,0.034004535772301,0.0149981495301312
"22",1.10526315789474,1.10526315789474,0.095475005583461,0.00303554776735437,0.0339967617189252,0.015001501954778
"23",1.10526315789474,1.21052631578947,0.0779326538079906,0.00310633697056447,0.0340000005101374,0.0149980400164343
"24",1.10526315789474,1.31578947368421,0.0631793621896013,0.00316597062384064,0.0339988496388948,0.0149970040435487
"25",1.10526315789474,1.42105263157895,0.0505897283115465,0.00321693207917607,0.0340008201570494,0.0150014126954321
"26",1.10526315789474,1.52631578947368,0.0397578274208657,0.00326072979447806,0.0340001382758601,0.0150020956679392
"27",1.10526315789474,1.63157894736842,0.0303562716960996,0.0032987043574197,0.0340014646220598,0.0149998125874045
"28",1.10526315789474,1.73684210526316,0.0267461192398706,0.00330760253024296,0.0343150222113934,0.014508442912108
"29",1.10526315789474,1.84210526315789,0.014800057862676,0.0033615945968344,0.034023658246771,0.0150032540873866
"30",1.10526315789474,1.94736842105263,0.0283773725728098,0.0032777657689842,0.0355749509768884,0.0128700798754742
"31",1.10526315789474,2.05263157894737,0.012843938412125,0.00336142504901533,0.0344652502751431,0.0137752155984398
"32",1.10526315789474,2.15789473684211,1.54035167049344e-07,0.00342067429246575,0.0341498580199808,0.0146692104318782
"33",1.10526315789474,2.26315789473684,1.99802201205545e-06,0.00341941065968722,0.0343809288288248,0.0141148963869119
"34",1.10526315789474,2.36842105263158,0.0251188643150958,0.00281838293126446,6.3547449104354e-09,1.7922702320118e-09
"35",1.10526315789474,2.47368421052632,0.0251188643150958,0.00281838293126446,6.08286570497624e-09,1.61973781637853e-09
"36",1.10526315789474,2.57894736842105,0.0501187233627272,0.00199526231496888,4.02448887761411e-09,6.02183499110704e-10
"37",1.10526315789474,2.68421052631579,0.0251188643150958,0.00281838293126446,5.91347780145313e-09,1.41017116201983e-09
"38",1.10526315789474,2.78947368421053,0.0251188643150958,0.00281838293126446,6.61299395988944e-09,1.49201758887021e-09
"39",1.10526315789474,2.89473684210526,0.0595662143529011,0.00118850222743702,1.03549281796384e-08,7.87815740025342e-10
"40",1.10526315789474,3,0.0595662143529011,0.00118850222743702,1.89835589925321e-08,1.22596249075859e-09
"41",1.21052631578947,1,0.0707945784384138,0.00199526231496888,1.12925765332415e-09,6.22936077595422e-10
"42",1.21052631578947,1.10526315789474,0.0849107730353505,0.00307818187570765,0.0339987634139086,0.0149996438586627
"43",1.21052631578947,1.21052631578947,0.0673737154884531,0.00314904415412275,0.0339986353596721,0.0149982690818718
"44",1.21052631578947,1.31578947368421,0.0526346912766802,0.00320865241508206,0.0340012559970903,0.0150005133735043
"45",1.21052631578947,1.42105263157895,0.0400766068407991,0.00325944614424426,0.0340004174560569,0.0150022935561934
"46",1.21052631578947,1.52631578947368,0.0292872269481163,0.00330304249447242,0.0340025778017215,0.01500139130812
"47",1.21052631578947,1.63157894736842,0.0198556026637246,0.00334119244841481,0.0339998158422443,0.0150033248959432
"48",1.21052631578947,1.73684210526316,0.0125713838207931,0.0033699943909697,0.0340422831565717,0.0149019704461243
"49",1.21052631578947,1.84210526315789,0.0173005462326115,0.00334047013336677,0.0347244929727101,0.0136913887323263
"50",1.21052631578947,1.94736842105263,0.0134820073705559,0.00335569680142113,0.0349393163175884,0.0134335257617625
"51",1.21052631578947,2.05263157894737,2.13899865685296e-07,0.00341950703798906,0.0343605390899225,0.0141555146435142
"52",1.21052631578947,2.15789473684211,0.0501187233627272,0.001,1.79857066665918e-09,3.47841444000641e-10
"53",1.21052631578947,2.26315789473684,0.0386812054633052,0.00264164832038609,6.75010514738382e-09,1.50785452979636e-09
"54",1.21052631578947,2.36842105263158,0.0311709472358012,0.00272858507959337,7.76064447168859e-09,1.82558045365504e-09
"55",1.21052631578947,2.47368421052632,0.0251188643150958,0.00281838293126446,8.03135993524326e-09,1.95301056781877e-09
"56",1.21052631578947,2.57894736842105,0.0501187233627272,0.00199526231496888,6.6392790105004e-09,9.0832417980153e-10
"57",1.21052631578947,2.68421052631579,0.0251188643150958,0.00281838293126446,7.05675209079358e-09,1.53687187129282e-09
"58",1.21052631578947,2.78947368421053,0.0251188643150958,0.00281838293126446,7.6506324725432e-09,1.58019460012945e-09
"59",1.21052631578947,2.89473684210526,0.0501187233627272,0.00199526231496888,1.16968600753126e-08,1.21069344319098e-09
"60",1.21052631578947,3,0.0163380502258988,0.00328479364347597,0.036275494633987,0.00827132845698884
"61",1.31578947368421,1,0.0956197909401902,0.00303477846858286,0.0340020105227559,0.0149965885471249
"62",1.31578947368421,1.10526315789474,0.0743575116181135,0.00312085632180103,0.0340021630729589,0.0150014071964913
"63",1.31578947368421,1.21052631578947,0.0568693369470016,0.00319149109630551,0.0340017726479452,0.0149980629217493
"64",1.31578947368421,1.31578947368421,0.042119288758257,0.00325119321468637,0.033997868891729,0.0150015158901369
"65",1.31578947368421,1.42105263157895,0.029643906094656,0.00330157639690438,0.0340023320794997,0.0149987572914443
"66",1.31578947368421,1.52631578947368,0.0188481657208685,0.0033452324277807,0.0339997648440827,0.014998812534266
"67",1.31578947368421,1.63157894736842,0.0136513504238825,0.00336371677858736,0.0342806539951499,0.0146459256615353
"68",1.31578947368421,1.73684210526316,0.0114009597440013,0.00336949759541801,0.0345280961641346,0.0140616122525221
"69",1.31578947368421,1.84210526315789,0.0119826082574945,0.00336180832957844,0.0349069347109703,0.0132979932875238
"70",1.31578947368421,1.94736842105263,0.0463048734769173,0.00307792846280023,0.0366911176645963,0.0089909888488193
"71",1.31578947368421,2.05263157894737,4.53171036244934e-08,0.00341739267404997,0.0347099331665367,0.013173455821674
"72",1.31578947368421,2.15789473684211,0.0251188643150958,0.00281838293126446,2.75736493062598e-09,9.26474181114543e-10
"73",1.31578947368421,2.26315789473684,8.31906560389781e-08,0.00341533186472025,0.035034664709427,0.0121150085862398
"74",1.31578947368421,2.36842105263158,0.0251188643150958,0.00281838293126446,6.21680401515185e-09,1.47337860447556e-09
"75",1.31578947368421,2.47368421052632,0.0251188643150958,0.00281838293126446,9.13445173212709e-09,2.04393948841968e-09
"76",1.31578947368421,2.57894736842105,0.0251188643150958,0.00281838293126446,9.85543303650394e-09,2.0825681263566e-09
"77",1.31578947368421,2.68421052631579,0.0251188643150958,0.00281838293126446,8.20071294122008e-09,1.64354115452752e-09
"78",1.31578947368421,2.78947368421053,0.0251188643150958,0.00281838293126446,1.171104049533e-08,2.22592022697384e-09
"79",1.31578947368421,2.89473684210526,0.0595662143529011,0.00118850222743702,1.51879709286722e-08,9.58825241314068e-10
"80",1.31578947368421,3,0.0156767142865082,0.00328026055969664,0.0355293785514092,0.00753115348095157
"81",1.42105263157895,1,0.0850541829605296,0.00307753510459275,0.0340010564284351,0.0149975268574985
"82",1.42105263157895,1.10526315789474,0.0638377650100392,0.00316338419930409,0.0340008934523732,0.0150010357401077
"83",1.42105263157895,1.21052631578947,0.0463694334268704,0.0032339744354915,0.0340034032878711,0.015000441375389
"84",1.42105263157895,1.31578947368421,0.0316820733202355,0.0032933599059646,0.0340007497610208,0.0150003051360284
"85",1.42105263157895,1.42105263157895,0.031034220999464,0.00328250995270139,0.0344662520012251,0.0139497301198256
"86",1.42105263157895,1.52631578947368,0.0265432636021188,0.00329533042072039,0.0347466435319098,0.013389684802748
"87",1.42105263157895,1.63157894736842,0.00751670797606645,0.00338761821249118,0.0344418813306809,0.0142953673040039
"88",1.42105263157895,1.73684210526316,0.0272459205603883,0.00326714566342774,0.0351721552696661,0.0115576037203054
"89",1.42105263157895,1.84210526315789,0.0272126492221978,0.00325595611357177,0.0357071729145859,0.0109309268760087
"90",1.42105263157895,1.94736842105263,0.0099319276587367,0.00336317032325732,0.0352657438274835,0.0119645273816593
"91",1.42105263157895,2.05263157894737,6.78681404704671e-09,0.00341567946402588,0.0349742858913312,0.0123047791693272
"92",1.42105263157895,2.15789473684211,0.0501187233627272,0.00199526231496888,3.52575631984094e-09,5.92184168251367e-10
"93",1.42105263157895,2.26315789473684,0.000213650870389981,0.00341282607738359,0.0353514825028343,0.0113083119063886
"94",1.42105263157895,2.36842105263158,0.0386812054633052,0.00264164832038609,1.05196223705882e-08,1.86247623423271e-09
"95",1.42105263157895,2.47368421052632,0.0251188643150958,0.00281838293126446,8.94337575493252e-09,1.85335107082484e-09
"96",1.42105263157895,2.57894736842105,0.0251188643150958,0.00281838293126446,9.65251933728702e-09,1.89315339363076e-09
"97",1.42105263157895,2.68421052631579,0.0251188643150958,0.00281838293126446,1.19899305950034e-08,2.22555126873157e-09
"98",1.42105263157895,2.78947368421053,0.0595662143529011,0.00118850222743702,1.16628563214146e-08,7.63860295752859e-10
"99",1.42105263157895,2.89473684210526,0.0595662143529011,0.00118850222743702,2.42028323485897e-08,1.42766192305193e-09
"100",1.42105263157895,3,0.0129221908012268,0.00329988827699596,0.0356978323441736,0.00731744334458099
"101",1.52631578947368,1,0.0745308573356489,0.00312009369518713,0.0340017222143597,0.0149981789798437
"102",1.52631578947368,1.10526315789474,0.0533772967460622,0.00320563192619893,0.0340011122853846,0.0149988027109494
"103",1.52631578947368,1.21052631578947,0.0359498491980124,0.00327605805764028,0.0340006724268563,0.0149960505551047
"104",1.52631578947368,1.31578947368421,0.0307634833678115,0.00328775473004607,0.0346579496349025,0.0143486598020804
"105",1.52631578947368,1.42105263157895,0.0114729304338431,0.00337379515959129,0.0341369198895656,0.0147967921720775
"106",1.52631578947368,1.52631578947368,0.00980241314362713,0.0033763851144899,0.0344484324296222,0.014031126417643
"107",1.52631578947368,1.63157894736842,0.0205940079218242,0.00331126045423652,0.0353744096792046,0.0123564889764913
"108",1.52631578947368,1.73684210526316,0.020470893987287,0.00330202014128035,0.0347295900628776,0.0113084786225359
"109",1.52631578947368,1.84210526315789,0.0146942971081096,0.0033322083925767,0.034780005703629,0.0111693274931718
"110",1.52631578947368,1.94736842105263,1.19535926371326e-07,0.003415265745438,0.0350357683668413,0.0120810928502413
"111",1.52631578947368,2.05263157894737,0.0501187233627272,0.00199526231496888,4.48945546062892e-09,7.69370829876619e-10
"112",1.52631578947368,2.15789473684211,0.0501187233627272,0.00199526231496888,4.10774392838508e-09,6.42714545797863e-10
"113",1.52631578947368,2.26315789473684,0.0251188643150958,0.00281838293126446,7.40447806390363e-09,1.60571702848589e-09
"114",1.52631578947368,2.36842105263158,0.0386812054633052,0.00264164832038609,1.15312313139207e-08,1.90231684145132e-09
"115",1.52631578947368,2.47368421052632,0.0251188643150958,0.00281838293126446,8.05090531354515e-09,1.55367133164869e-09
"116",1.52631578947368,2.57894736842105,0.0251188643150958,0.00281838293126446,9.63124579466297e-09,1.75833005503124e-09
"117",1.52631578947368,2.68421052631579,0.0501187233627272,0.00199526231496888,1.40352555912582e-08,1.39625690830686e-09
"118",1.52631578947368,2.78947368421053,0.0251188643150958,0.00281838293126446,1.367628037576e-08,2.24235943828363e-09
"119",1.52631578947368,2.89473684210526,0.0173878543554409,0.00324737788047433,0.0361802802761672,0.00672835779809
"120",1.52631578947368,3,0.0102283716803622,0.00332088205784005,0.0360617533787791,0.00716999706715475
"121",1.63157894736842,1,0.0639981481797518,0.00316275736154432,0.033999157155954,0.0150012287514465
"122",1.63157894736842,1.10526315789474,0.0517755005453643,0.00319938356776918,0.0345737615095175,0.014435893305335
"123",1.63157894736842,1.21052631578947,0.0255124055780447,0.00331828796749893,0.0340032304565524,0.0149991167281653
"124",1.63157894736842,1.31578947368421,0.0231769197671554,0.00331850552188506,0.0346732254741343,0.0141506831444792
"125",1.63157894736842,1.42105263157895,0.0028483326496606,0.00340891464608538,0.0342142174372355,0.0146856085844386
"126",1.63157894736842,1.52631578947368,0.0135983462152778,0.00335222584285398,0.0351547466552179,0.0130527126350795
"127",1.63157894736842,1.63157894736842,0.0234792366474047,0.0032838719699514,0.0356648066911042,0.0113880956411581
"128",1.63157894736842,1.73684210526316,0.0203862621894552,0.00329502407491868,0.0356138971977558,0.0108722975069819
"129",1.63157894736842,1.84210526315789,0.00963389915094845,0.00335962793677274,0.0355974584675258,0.0111969341412231
"130",1.63157894736842,1.94736842105263,2.95412643517832e-08,0.00341403123317373,0.03520629175205,0.0113669245231206
"131",1.63157894736842,2.05263157894737,1.73354440430968e-08,0.0034132193561729,0.0353143528158898,0.0108411700269458
"132",1.63157894736842,2.15789473684211,0.0251188643150958,0.00281838293126446,7.29552295899562e-09,1.57369851009212e-09
"133",1.63157894736842,2.26315789473684,4.67923743321854e-05,0.00341184145748798,0.0355777737242268,0.00994453137619473
"134",1.63157894736842,2.36842105263158,0.0251188643150958,0.00281838293126446,1.00635033280734e-08,1.9244986282416e-09
"135",1.63157894736842,2.47368421052632,0.0251188643150958,0.00281838293126446,1.12843713520872e-08,2.03756597783296e-09
